"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Travis Kelce","KC","LV","TE","7400","16.6","-1.1","4.9","20491480","25.1"
"Sterling Shepard","NYG","LAC","WR","4600","11.0","-1.1","7.9","20491138","14.8"
"George Kittle","SF","CIN","TE","6900","15.6","-1.1","5.9","20491482","23.5"
"Austin Hooper","CLE","BAL","TE","3400","8.6","-1.2","15.8","20491512","12.1"
"Josh Reynolds","DET","DEN","WR","4100","9.9","-1.2","7.4","20491160","12.8"
"Derek Carr","LV","KC","QB","5900","17.1","-1.2","1.7","20490707","23.9"
"Ty Johnson","NYJ","NO","RB","4400","10.5","-1.2","8.5","20490868","15.5"
"Jimmy Garoppolo","SF","CIN","QB","5800","16.8","-1.2","1.4","20490708","21.2"
"Lions ","DET","DEN","DST","2400","4.6","-1.2","1.8","20491745","8.4"
"WAS Football Team ","WAS","DAL","DST","2500","4.8","-1.2","1.7","20491742","8.7"
"C.J. Uzomah","CIN","SF","TE","3000","7.5","-1.4","5.1","20491524","11.5"
"Noah Fant","DEN","DET","TE","4500","10.5","-1.4","2.6","20491498","16.4"
"Russell Gage","ATL","CAR","WR","5700","12.8","-1.5","2.8","20491100","17.1"
"Marquise Brown","BAL","CLE","WR","6300","14.0","-1.5","5.2","20491086","18.7"
"Melvin Gordon III","DEN","DET","RB","5400","12.2","-1.5","2.0","20490818","19.6"
"Marvin Jones Jr.","JAX","TEN","WR","4500","10.5","-1.5","5.4","20491144","14.3"
"Jared Cook","LAC","NYG","TE","3200","7.7","-1.6","19.6","20491518","12.4"
"Bengals ","CIN","SF","DST","2900","5.1","-1.6","0.7","20491736","9.2"
"D'Onta Foreman","TEN","JAX","RB","5100","11.5","-1.7","2.3","20490832","17.1"
"Tyler Boyd","CIN","SF","WR","5000","11.1","-1.8","3.1","20491120","16.6"
"Byron Pringle","KC","LV","WR","3200","7.6","-1.8","1.9","20491210","12.9"
"Tre'Quan Smith","NO","NYJ","WR","4800","10.7","-1.8","0.7","20491132","16.0"
"Amari Cooper","DAL","WAS","WR","5900","12.8","-1.9","7.3","20491096","19.2"
"CeeDee Lamb","DAL","WAS","WR","7200","15.3","-1.9","5.4","20491068","23.0"
"Dontrell Hilliard","TEN","JAX","RB","5300","11.6","-1.9","0.5","20490820","17.7"
"Michael Gallup","DAL","WAS","WR","5500","11.9","-2.0","2.3","20491112","18.1"
"Mike Glennon","NYG","LAC","QB","4900","13.3","-2.0","0.5","20490726","17.9"
"Zach Wilson","NYJ","NO","QB","5300","14.5","-2.0","0.5","20490715","21.4"
"Dawson Knox","BUF","TB","TE","5000","10.8","-2.1","2.7","20491496","15.8"
"Donovan Peoples-Jones","CLE","BAL","WR","3900","8.6","-2.1","1.9","20491166","12.9"
"Brevin Jordan","HOU","SEA","TE","2500","5.9","-2.1","6.9","20491718","6.9"
"Bryan Edwards","LV","KC","WR","3300","7.5","-2.1","0.5","20491198","10.9"
"Kenny Golladay","NYG","LAC","WR","4800","10.4","-2.1","0.8","20491130","14.0"
"Braxton Berrios","NYJ","NO","WR","3000","6.8","-2.1","0.5","20491348","9.4"
"Robby Anderson","CAR","ATL","WR","4300","9.3","-2.2","1.1","20491154","13.6"
"Kareem Hunt","CLE","BAL","RB","5600","11.9","-2.2","4.8","20490814","17.3"
"Laquon Treadwell","JAX","TEN","WR","3400","7.6","-2.2","6.5","20491188","10.0"
"Buccaneers ","TB","BUF","DST","3200","5.2","-2.2","0.5","20491732","9.2"
"Chuba Hubbard","CAR","ATL","RB","5900","12.3","-2.4","1.9","20490808","17.6"
"Zay Jones","LV","KC","WR","3400","7.4","-2.4","1.5","20491186","10.4"
"Denzel Mims","NYJ","NO","WR","3000","6.5","-2.4","0.5","20491346","8.8"
"Nico Collins","HOU","SEA","WR","3000","6.5","-2.5","0.7","20491466","8.6"
"Evan Engram","NYG","LAC","TE","3500","7.5","-2.5","3.2","20491510","9.4"
"Anthony Firkser","TEN","JAX","TE","2700","5.9","-2.5","1.0","20491544","9.8"
"Jared Goff","DET","DEN","QB","5100","13.3","-2.6","0.5","20490719","15.2"
"Marquez Callaway","NO","NYJ","WR","4300","8.9","-2.6","0.5","20491156","13.6"
"Ryan Griffin","NYJ","NO","TE","2900","6.1","-2.6","0.6","20491532","8.6"
"JaMycal Hasty","SF","CIN","RB","4000","8.3","-2.6","0.5","20491012","13.4"
"Raiders ","LV","KC","DST","2600","3.6","-2.6","0.2","20491740","7.1"
"Emmanuel Sanders","BUF","TB","WR","4900","10.0","-2.7","1.6","20491126","15.7"
"Davis Mills","HOU","SEA","QB","5000","12.9","-2.7","0.7","20490723","16.0"
"Bills ","BUF","TB","DST","2700","3.6","-2.7","0.2","20491739","7.2"
"Lil'Jordan Humphrey","NO","NYJ","WR","3200","6.5","-2.8","1.0","20491212","10.7"
"Jauan Jennings","SF","CIN","WR","3300","6.8","-2.8","0.5","20491202","10.9"
"Pharaoh Brown","HOU","SEA","TE","3000","6.1","-2.9","0.5","20491526","7.5"
"Gabriel Davis","BUF","TB","WR","3500","6.9","-3.0","0.5","20491182","11.1"
"Ezekiel Elliott","DAL","WAS","RB","7300","14.4","-3.1","5.7","20490784","20.6"
"Cameron Brate","TB","BUF","TE","2700","5.2","-3.1","0.5","20491542","8.9"
"DeAndre Carter","WAS","DAL","WR","3400","6.7","-3.1","0.5","20491192","10.2"
"Ricky Seals-Jones","WAS","DAL","TE","3600","7.0","-3.1","2.2","20491506","10.2"
"Devonta Freeman","BAL","CLE","RB","5700","11.1","-3.2","5.1","20490812","14.1"
"Ameer Abdullah","CAR","ATL","RB","4800","9.4","-3.2","1.1","20490846","14.4"
"Dalton Schultz","DAL","WAS","TE","5400","10.5","-3.2","0.6","20491492","16.2"
"Kalif Raymond","DET","DEN","WR","4200","8.2","-3.2","0.5","20491158","11.0"
"Donald Parham Jr.","LAC","NYG","TE","2800","5.2","-3.4","0.5","20491538","9.0"
"Nick Chubb","CLE","BAL","RB","7600","14.6","-3.5","0.5","20490780","20.1"
"Darius Slayton","NYG","LAC","WR","4400","8.2","-3.5","0.5","20491150","10.5"
"Cody Hollister","TEN","JAX","WR","3000","5.4","-3.5","0.5","20491404","9.4"
"Olamide Zaccheaus","ATL","CAR","WR","3800","6.9","-3.6","0.5","20491170","9.8"
"Albert Okwuegbunam","DEN","DET","TE","3100","5.5","-3.6","0.5","20491522","9.6"
"Darrel Williams","KC","LV","RB","5300","9.9","-3.6","0.6","20490828","15.4"
"Nick Westbrook-Ikhine","TEN","JAX","WR","4500","8.3","-3.6","1.1","20491146","13.3"
"Tony Pollard","DAL","WAS","RB","6400","11.9","-3.7","0.5","20490790","17.1"
"Austin Walter","NYJ","NO","RB","4000","7.1","-3.8","0.5","20491058","11.6"
"Tajae Sharpe","ATL","CAR","WR","3600","6.2","-3.9","0.5","20491176","9.1"
"Demarcus Robinson","KC","LV","WR","3000","5.1","-3.9","0.5","20491378","9.6"
"Geoff Swaim","TEN","JAX","TE","2800","4.7","-3.9","0.1","20491536","8.0"
"Tim Patrick","DEN","DET","WR","4800","8.4","-4.1","0.5","20491128","13.8"
"Chris Conley","HOU","SEA","WR","3300","5.4","-4.1","0.5","20491208","7.0"
"Curtis Samuel","WAS","DAL","WR","3600","6.1","-4.1","0.5","20491174","9.3"
"Courtland Sutton","DEN","DET","WR","5300","9.3","-4.2","0.5","20491110","14.8"
"J.D. McKissic","WAS","DAL","RB","5000","8.8","-4.2","0.5","20490836","13.7"
"Breshad Perriman","TB","BUF","WR","3000","4.4","-4.5","0.4","20491256","8.4"
"DeSean Jackson","LV","KC","WR","3900","6.1","-4.6","0.8","20491168","9.4"
"Alex Collins","SEA","HOU","RB","5200","8.7","-4.6","0.5","20490824","13.7"
"Rashard Higgins","CLE","BAL","WR","3300","4.8","-4.7","0.0","20491206","7.8"
"Juwan Johnson","NO","NYJ","TE","2900","4.1","-4.7","0.1","20491530","7.3"
"Will Dissly","SEA","HOU","TE","2500","3.3","-4.7","0.0","20491708","6.2"
"Rashaad Penny","SEA","HOU","RB","4800","7.7","-4.8","0.5","20490848","11.8"
"Adam Humphries","WAS","DAL","WR","3500","5.1","-4.8","0.5","20491178","8.0"
"Tommy Tremble","CAR","ATL","TE","2600","3.3","-4.9","0.1","20491548","5.6"
"Freddie Swain","SEA","HOU","WR","3300","4.5","-5.0","0.0","20491200","8.0"
"Devin Singletary","BUF","TB","RB","4700","7.3","-5.1","0.5","20490852","10.5"
"Brandon Zylstra","CAR","ATL","WR","3000","3.7","-5.2","0.3","20491232","6.5"
"Mike Davis","ATL","CAR","RB","4900","7.4","-5.3","0.5","20490840","11.2"
"Devin Duvernay","BAL","CLE","WR","3500","4.7","-5.3","0.0","20491180","6.8"
"Ian Thomas","CAR","ATL","TE","2500","2.7","-5.3","0.0","20491552","4.8"
"Trent Sherfield","SF","CIN","WR","3000","3.7","-5.3","0.0","20491408","6.8"
"Miller Forristall","CLE","BAL","TE","2500","2.5","-5.4","0.0","20491566","4.7"
"Davion Davis","HOU","SEA","WR","3000","3.6","-5.4","0.0","20491470","4.7"
"Kyle Rudolph","NYG","LAC","TE","2600","2.8","-5.4","0.0","20491546","3.8"
"Nick Vannett","NO","NYJ","TE","3100","3.6","-5.5","0.0","20491520","6.5"
"K.J. Hill","LAC","NYG","WR","3000","3.4","-5.6","0.0","20491308","6.9"
"MyCole Pruitt","TEN","JAX","TE","2500","2.3","-5.6","0.0","20491666","5.2"
"Zack Moss","BUF","TB","RB","4500","6.2","-5.7","0.5","20490860","10.1"
"Nick Eubanks","DET","DEN","TE","2500","2.3","-5.7","0.0","20491584","3.1"
"Dee Eskridge","SEA","HOU","WR","3200","3.7","-5.7","0.0","20491220","6.9"
"Ja'Marcus Bradley","CLE","BAL","WR","3000","3.1","-5.9","0.0","20491246","5.5"
"Tavon Austin","JAX","TEN","WR","3200","3.3","-6.0","0.0","20491214","4.4"
"Royce Freeman","HOU","SEA","RB","4200","5.2","-6.1","0.5","20490882","8.2"
"Kyle Juszczyk","SF","CIN","RB","4000","4.8","-6.1","0.0","20491020","9.1"
"Sammy Watkins","BAL","CLE","WR","4600","5.9","-6.2","0.5","20491142","8.2"
"Charlie Woerner","SF","CIN","TE","2500","1.7","-6.2","0.0","20491672","4.2"
"Drew Sample","CIN","SF","TE","2500","1.7","-6.3","0.0","20491680","3.9"
"Malik Turner","DAL","WAS","WR","3000","2.6","-6.3","0.0","20491446","5.7"
"Blake Bell","KC","LV","TE","2500","1.6","-6.3","0.0","20491648","4.8"
"Daniel Helm","LV","KC","TE","2500","1.7","-6.3","0.0","20491638","2.9"
"Kenny Yeboah","NYJ","NO","TE","2500","1.6","-6.3","0.0","20491624","2.7"
"Jeremy McNichols","TEN","JAX","RB","5200","7.0","-6.3","0.5","20490826","11.8"
"Chester Rogers","TEN","JAX","WR","3400","3.4","-6.3","0.0","20491190","6.7"
"Samaje Perine","CIN","SF","RB","4200","5.0","-6.4","0.0","20490880","9.2"
"Peyton Barber","LV","KC","RB","4000","4.5","-6.4","0.0","20490980","7.1"
"Justin Jackson","LAC","NYG","RB","4200","4.8","-6.5","0.0","20490876","8.9"
"Chris Manhertz","JAX","TEN","TE","2500","1.4","-6.6","0.0","20491658","2.3"
"John Bates","WAS","DAL","TE","3000","2.3","-6.6","0.0","20491528","4.4"
"Shi Smith","CAR","ATL","WR","3000","2.3","-6.7","0.0","20491326","4.4"
"Sean McKeon","DAL","WAS","TE","2500","1.3","-6.7","0.0","20491698","3.9"
"Josh Oliver","BAL","CLE","TE","2500","1.2","-6.8","0.0","20491558","2.4"
"Stephen Anderson","LAC","NYG","TE","2500","1.1","-6.8","0.0","20491594","3.7"
"Devontae Booker","NYG","LAC","RB","4800","5.7","-6.8","0.5","20490844","8.7"
"La'Mical Perine","NYJ","NO","RB","4000","4.1","-6.8","0.0","20490968","7.8"
"Travis Benjamin","SF","CIN","WR","3000","2.2","-6.8","0.0","20491410","4.8"
"Mecole Hardman","KC","LV","WR","3900","3.8","-6.9","0.0","20491164","7.7"
"Josh Gordon","KC","LV","WR","3000","2.0","-7.0","0.0","20491376","5.3"
"Noah Gray","KC","LV","TE","2500","1.0","-7.0","0.0","20491646","4.0"
"Tyler Johnson","TB","BUF","WR","3200","2.4","-7.0","0.0","20491222","5.7"
"Eric Saubert","DEN","DET","TE","2500","0.9","-7.1","0.0","20491586","3.4"
"Garrett Griffin","NO","NYJ","TE","2500","0.8","-7.2","0.0","20491630","2.8"
"O.J. Howard","TB","BUF","TE","2500","0.7","-7.2","0.0","20491724","3.6"
"Rashod Bateman","BAL","CLE","WR","4700","5.0","-7.3","0.5","20491134","7.2"
"Luke Farrell","JAX","TEN","TE","2500","0.6","-7.3","0.0","20491660","1.3"
"Lee Smith","ATL","CAR","TE","2500","0.6","-7.4","0.0","20491612","1.5"
"Jaylen Samuels","HOU","SEA","RB","4000","3.6","-7.4","0.0","20491050","6.2"
"Carlos Hyde","JAX","TEN","RB","4600","4.7","-7.4","0.0","20490858","8.0"
"Ronald Jones II","TB","BUF","RB","4200","3.9","-7.4","0.0","20490874","7.5"
"Qadree Ollison","ATL","CAR","RB","4000","3.5","-7.5","0.0","20490960","6.5"
"Antony Auclair","HOU","SEA","TE","2500","0.5","-7.5","0.0","20491720","0.8"
"Scotty Miller","TB","BUF","WR","3000","1.5","-7.5","0.0","20491254","4.7"
"Kendall Hinton","DEN","DET","WR","3000","1.3","-7.6","0.0","20491284","4.0"
"Terrace Marshall Jr.","CAR","ATL","WR","3100","1.5","-7.7","0.0","20491228","3.4"
"Tre' McKitty","LAC","NYG","TE","2500","0.3","-7.7","0.0","20491592","2.7"
"John Ross III","NYG","LAC","WR","3200","1.7","-7.7","0.0","20491218","2.4"
"Chris Myarick","NYG","LAC","TE","2500","0.3","-7.7","0.0","20491598","0.6"
"Ross Dwelley","SF","CIN","TE","2500","0.3","-7.7","0.0","20491674","2.4"
"Travis Homer","SEA","HOU","RB","4600","4.4","-7.7","0.0","20490856","8.4"
"Colby Parkinson","SEA","HOU","TE","2500","0.3","-7.7","0.0","20491710","2.2"
"Eric Tomlinson","BAL","CLE","TE","2500","0.1","-7.8","0.0","20491554","1.1"
"Tommy Sweeney","BUF","TB","TE","2800","0.7","-7.9","0.0","20491540","2.8"
"Jaydon Mickens","JAX","TEN","WR","3000","1.1","-7.9","0.0","20491388","1.8"
"Tony Jones Jr.","NO","NYJ","RB","4400","3.8","-7.9","0.0","20490862","7.8"
"Cam Sims","WAS","DAL","WR","3000","1.1","-7.9","0.0","20491432","2.8"
"Chris Moore","HOU","SEA","WR","3000","1.0","-8.0","0.0","20491468","1.4"
"Trenton Irwin","CIN","SF","WR","3000","0.9","-8.1","0.0","20491424","2.9"
"Stanley Morgan","CIN","SF","WR","3000","0.9","-8.1","0.0","20491420","2.8"
"Tom Kennedy","DET","DEN","WR","3000","0.8","-8.2","0.0","20491278","1.2"
"KhaDarel Hodge","DET","DEN","WR","3000","0.8","-8.2","0.0","20491276","1.2"
"Dyami Brown","WAS","DAL","WR","3000","0.8","-8.2","0.0","20491436","2.4"
"Pharoh Cooper","NYG","LAC","WR","3000","0.5","-8.4","0.0","20491314","1.0"
"James Proche","BAL","CLE","WR","3000","0.5","-8.5","0.0","20491236","1.5"
"Alex Erickson","CAR","ATL","WR","3000","0.2","-8.7","0.0","20491328","1.8"
"Dez Fitzpatrick","TEN","JAX","WR","3600","1.5","-8.7","0.0","20491172","4.2"
"Latavius Murray","BAL","CLE","RB","4900","3.9","-8.8","0.0","20490842","5.9"
"Andre Roberts","LAC","NYG","WR","3000","0.2","-8.8","0.0","20491300","2.6"
"Matt Breida","BUF","TB","RB","5300","4.6","-8.9","0.0","20490822","7.8"
"Patrick Ricard","BAL","CLE","RB","4000","1.5","-9.4","0.0","20490898","2.8"
"Demetric Felton","CLE","BAL","RB","4000","1.5","-9.4","0.0","20490900","4.0"
"Giovani Bernard","TB","BUF","RB","4400","2.3","-9.5","0.0","20490870","5.2"
"Joshua Kelley","LAC","NYG","RB","4000","1.3","-9.6","0.0","20490936","4.5"
"Jason Cabinda","DET","DEN","RB","4000","1.3","-9.7","0.0","20490922","3.1"
"Keith Smith","ATL","CAR","RB","4000","1.2","-9.8","0.0","20490966","3.2"
"Dwayne Washington","NO","NYJ","RB","4000","1.1","-9.9","0.0","20490972","4.3"
"Parker Hesse","ATL","CAR",,,"1.1","-10.0","0.0",,"2.2"
"Kevin White","NO","NYJ",,,"2.1","-10.0","0.0",,"4.8"
"Brian Hill","SF","CIN",,,"1.3","-10.0","0.0",,"4.4"
"Adam Prentice","NO","NYJ","RB","4000","0.6","-10.3","0.0","20490976","3.8"
"Sutton Smith","LV","KC","RB","4000","0.5","-10.4","0.0","20490984","1.9"
"Eli Penny","NYG","LAC","RB","4000","0.5","-10.4","0.0","20490948","2.2"
"Nick Bawden","NYJ","NO","RB","4000","0.5","-10.4","0.0","20490970","3.2"
"Jaret Patterson","WAS","DAL","RB","4000","0.4","-10.5","0.0","20491028","3.1"
"Nate McCrary","BAL","CLE","RB","4000","0.3","-10.6","0.0","20490888","1.2"
"Andy Janovich","CLE","BAL","RB","4000","0.3","-10.6","0.0","20490904","2.5"
"Michael Burton","KC","LV","RB","4000","0.3","-10.6","0.0","20490992","2.9"
"Derrick Gore","KC","LV","RB","4000","0.3","-10.6","0.0","20490988","2.9"
"Dare Ogunbowale","JAX","TEN","RB","4000","0.2","-10.7","0.0","20490996","2.2"
"Trayveon Williams","CIN","SF","RB","4000","0.2","-10.8","0.0","20491024","2.9"
"DeeJay Dallas","SEA","HOU","RB","4300","0.7","-10.9","0.0","20490872","3.5"
"D'Ernest Johnson","CLE","BAL","RB","4400","0.4","-11.3","0.0","20490864","2.6"
"Marcus Mariota","LV","KC","QB","4500","0.4","-13.7","0.0","20490733","4.4"
"Trey Lance","SF","CIN","QB","5000","0.3","-15.3","0.0","20490721","4.3"
